quantity,Price,SMC,Sales
20709,273,249.249,0
20709,273,255.801,0
6500,273,255.801,0
28860,273,255.801,0
205,68,39.712,0
205,68,46.24,0
205,68,46.308,0
205,68,46.308,0
2250,68,46.308,0
205,68,46.308,0
2250,68,46.376,0
600,68,46.444,0
375,289,110.687,0
125,289,110.687,0
330000,289,110.687,0
375,289,110.687,0
125,289,110.687,0
37500,281,110.714,0
120000,281,110.714,0
330000,281,110.714,0
37500,281,110.714,0
109336,281,110.714,0
125,289,118.201,0
330000,285,118.275,0
55000,283.4,118.1778,0
1750,281,118.301,0
120000,281,118.301,0
51300,281,120.549,0
100,350,97.3,0
100,350,97.65,0
100,350,97.65,0
300,350,98.35,0
2070,225,158.175,0
24388,225,200.7,0
5000,140.8,74.624,0
4200,179.05,95.2546,0
4200,173,94.804,0
200,300,50.7,0
200,300,59.4,0
200,300,59.4,0
200,300,59.4,0
328,250,50.75,0
328,250,59.25,0
328,250,59.5,0
328,250,59.5,0
500,255,61.71,0
1000,255,61.71,0
2500,225,61.875,0
100,218,64.092,0
492,174,64.032,0
100,195,114.66,0
100,195,114.66,0
100,195,114.66,0
100,145,116,0
343,460,193.66,0
60,450,191.7,0
300,450,191.7,0
100,450,191.7,0
5000,450,193.5,0
85,420,130.2,0
85,420,130.2,0
144,260,102.44,0
200,318,130.698,0
400,297,130.68,0
1600,283,130.746,0
800,260,129.22,0
2400,260,129.48,0
2400,260,129.48,0
2400,160,109.92,0
800,160,111.04,0
800,160,111.04,0
800,160,130.56,0
3200,160,130.56,0
800,160,130.56,0
2400,160,130.56,0
3200,160,130.56,0
1000,213,53.037,0
500,200,51.6,0
441,225,93.15,0
2000,239.1,99.7047,0
2000,239.1,99.7047,0
2000,239.1,99.7047,0
1000,225,96.975,0
3000,38,15.048,0
3000,33,13.728,0
3000,35,15.715,0
1986,99,65.637,0
1000,600,169.2,0
1000,600,169.2,0
3000,490,100.45,0
425,700,454.3,0
600000,53.4,29.4234,0
10000,50,29.4,0
10000,50,31.35,0
50000,38,23.902,0
1000,49.5,32.2245,0
285,325,113.75,0
285,325,113.75,0
5000,227,113.5,0
5000,227,113.5,0
87573,68,31.484,0
29324,68,34.476,0
46772,68,34.476,0
88200,54,31.428,0
88200,54,31.428,0
130000,56,34.44,0
140000,54,34.452,0
54,900,380.7,0
100,482,230.396,0
100,482,230.396,0
100,482,230.396,0
1000,425,230.35,0
1000,425,230.35,0
5000,363,230.505,0
10000,319,230.318,0
5000,293,230.298,0
10000,252,230.328,0
100,132,86.592,0
100,132,86.592,0
100,132,88.176,0
270,132,88.176,0
630,132,88.176,0
630,132,88.176,0
90,132,88.176,0
1000,127,86.614,0
1000,127,86.614,0
630,127,86.614,0
630,127,88.138,0
150,175,56.875,0
800,120,56.76,0
1200,80,38.88,0
200,200,30.2,0
125,180,30.24,0
125,180,30.24,0
2000,150,30.3,0
900,190,20.9,0
900,190,23.94,0
1000,116,47.792,0
1000,116,53.244,0
5000,95.7,46.9887,0
5000,95.7,47.7543,0
24000,95.7,51.5823,0
5000,95.7,51.5823,0
25000,69,47.748,0
50000,67,47.771,0
25000,69,51.543,0
50000,67,51.523,0
100000,59.5,47.7785,0
100000,59.5,51.527,0
100000,59.5,53.55,0
180,250,41.5,0
55,175,41.65,0
400,170,50.66,0
400,170,50.66,0
1600,150,50.7,0
1600,150,50.7,0
2789,161,109.963,0
1725,192,155.136,0
4887,192,155.904,0
5175,192,157.056,0
4887,161,156.009,0
560,230,84.18,0
1260,230,98.67,0
1230,230,98.67,0
1230,230,98.67,0
1230,230,98.67,0
1120,230,98.67,0
4000,230,98.67,0
1120,230,114.31,0
4000,230,114.31,0
4000,230,114.31,0
4000,230,114.31,0
4000,230,114.31,0
4000,230,114.31,0
560,230,114.31,0
560,230,114.31,0
560,230,114.31,0
560,230,114.31,0
450,230,114.31,0
52380,183,155.55,0
800,160,42.88,0
800,160,49.76,0
6400,126,42.84,0
6400,126,49.644,0
800,114,49.704,0
4800,114,54.378,0
4800,114,54.378,0
6400,90,49.68,0
700,130,64.09,0
100,438,82.344,0
100,438,89.79,0
100,438,89.79,0
100,438,89.79,0
100,438,89.79,0
4426,228,79.572,0
4426,228,79.572,0
1954,109,81.641,0
1954,109,81.641,0
1488,109,81.641,0
5000,87,77.604,0
3200,87,101.094,0
3200,87,101.094,0
300,180,77.04,0
1200,165,77.055,0
1200,180,88.56,0
300,145,76.995,0
300,145,76.995,0
300,145,76.995,0
300,145,77.285,0
300,165,88.605,0
70,655,153.27,0
70,616,153.384,0
560,385,153.615,0
130,398.6,119.9786,0
130,398.6,119.9786,0
130,375,114.75,0
130,375,114.75,0
1430,329.5,119.938,0
1430,329.5,119.938,0
1430,310,114.7,0
1430,310,114.7,0
5070,282.8,119.9072,0
5070,282.8,119.9072,0
5070,266,114.646,0
5070,266,114.912,0
100,226.5,113.25,0
1000,210,113.19,0
199,400,85.2,0
200,380,85.12,0
199,400,92.8,0
210,380,93.1,0
200,380,93.1,0
150,380,93.1,0
89,380,93.1,0
102,391,147.407,0
500,391,148.58,0
500,391,148.58,0
1000,374,148.478,0
1000,374,148.478,0
150,370,147.26,0
175,311,135.596,0
175,311,135.596,0
116,311,135.596,0
84,330.6,147.4476,0
84,311,141.194,0
84,311,148.347,0
84,311,148.347,0
504,296,141.192,0
150,311,148.658,0
150,311,148.658,0
294,311,148.658,0
1008,289,141.321,0
294,272,135.456,0
504,296,148.592,0
504,296,148.592,0
294,296,148.592,0
1008,289,148.546,0
5292,289,148.546,0
5292,289,148.546,0
850,100.5,33.0645,0
5100,100.5,36.18,0
6800,100.5,36.18,0
3400,98,35.868,0
3400,98,36.162,0
29700,69,40.503,0
13200,71.4,52.9788,0
300,275.4,0,0
275,150,79.05,0
200,285,79.8,0
200,285,101.46,0
100,420,146.58,0
100,425,155.55,0
210,400,155.6,0
150,265,133.295,0
10000,224,99.904,0
10000,224,122.976,0
20000,178,97.722,0
5000,178,100.036,0
20000,178,100.036,0
300,135,54.405,0
8000,135,54.405,0
300,135,65.34,0
8000,112,54.432,0
1200,112,66.976,0
8000,89,54.468,0
8000,89,54.468,0
2375,140,56.14,0
2850,140,56.14,0
2850,140,70,0
300,420,53.76,0
300,420,56.28,0
300,420,56.28,0
100,420,56.28,0
500,400,54,0
500,400,56.4,0
4678,400,56.4,0
100,400,56.4,0
500,400,56.4,0
700,475,70.775,0
1000,475,73.15,0
1000,475,73.15,0
1000,450,70.65,0
800,425,66.725,0
100,425,66.725,0
200,425,66.725,0
800,400,66.8,0
200,425,73.1,0
250,425,73.1,0
200,425,73.1,0
600,424,72.928,0
700,400,70.8,0
100,400,71.2,0
4400,400,73.2,0
1000,400,73.2,0
600,400,73.2,0
2000,378,97.524,0
2030,4150,1834.3,0
140,4100,1836.8,0
560,4100,1836.8,0
560,4100,1836.8,0
70,4000,1824,0
70,4000,1824,0
70,4000,1824,0
2030,4000,1824,0
2030,4000,1824,0
200,200,46.8,0
800,120,46.8,0
1358,79,39.974,0
1000,79,45.03,0
2000,68,42.024,0
1000,79,50.007,0
1000,79,64.859,0
1000,79,64.859,0
1500,79,64.859,0
500,79,64.859,0
679,79,64.859,0
679,79,64.859,0
200,150,63.3,0
150,120,63.24,0
800,100,63.2,0
3000,96,63.264,0
275,141,71.205,0
910,116,58,0
910,116,58,0
1344,84,55.692,0
600,77,57.673,0
600,77,57.673,0
360,77,57.673,0
6000,94,58.186,0
300,127,80.01,0
5000,97,62.856,0
300,127,82.423,0
100,127,82.423,0
4000,99,72.963,0
5000,97,82.45,0
20000,97,82.45,0
200,380,104.12,0
400,325,104.325,0
5000,245,104.125,0
10000,200,104.2,0
15000,150,104.25,0
20000,135,104.22,0
50000,130,104.13,0
1020,700,287.7,0
100,656,274.864,0
110,656,274.864,0
5000,567,274.995,0
1000,544.51,266.8099,0
250,310,61.69,0
250,300,62.1,0
250,310.5,66.7575,0
1000,210,62.16,0
500,150,66.75,0
5000,155,93.31,0
250,125,25.375,0
300,125,25.375,0
150,250,107,0
450,220,106.92,0
450,255,126.99,0
1350,178,106.978,0
250,295,82.6,0
250,295,82.6,0
60,313,101.412,0
250,295,101.48,0
250,295,112.985,0
500,400,122.4,0
125,275,122.375,0
125,275,122.375,0
125,275,122.375,0
800,200,122.2,0
800,200,122.2,0
800,200,122.2,0
300,435,89.61,0
229,435,89.61,0
400,435,89.61,0
300,435,89.61,0
200,435,109.62,0
400,435,113.97,0
500,332,109.56,0
800,294.5,109.554,0
500,149,72.861,0
500,149,72.861,0
300,485,157.14,0
2500,485,157.14,0
60,485,157.14,0
150,485,157.625,0
530,485,160.535,0
530,485,160.535,0
280,485,160.535,0
105,485,160.535,0
5000,413,156.94,0
5000,413,156.94,0
5000,413,156.94,0
5000,413,165.2,0
300,485,213.885,0
160,349,157.05,0
160,349,157.05,0
100,240,73.92,0
100,240,80.16,0
100,240,81.36,0
480,299,147.108,0
1000,299,185.081,0
10000,229,147.018,0
441,162,41.472,0
441,162,45.036,0
441,162,65.934,0
5000,123,55.35,0
441,162,73.224,0
5000,123,55.719,0
441,162,75.492,0
5000,123,65.928,0
500,142,44.872,0
100,707.5,43.865,0
100,220,60.94,0
250,290,73.66,0
250,290,73.66,0
250,290,73.66,0
250,290,74.53,0
250,280,71.96,0
250,280,71.96,0
70,500,126.5,0
70,500,126.5,0
70,500,126.5,0
70,500,134,0
560,400,126.4,0
560,400,126.4,0
560,400,126.4,0
2240,400,134,0
100,349,157.05,0
6000,349,211.145,0
32000,49.3,33.524,0
32000,49.3,35.0523,0
32000,49.3,35.0523,0
32000,49.3,36.5806,0
32000,47.6,37.842,0
200,682,205.282,0
200,682,205.282,0
450,205,113.16,0
100,680,145.52,0
264,263,92.313,0
264,263,92.313,0
500,135,58.455,0
264,124,91.388,0
264,124,92.38,0
216,230,34.96,0
300,244.5,37.653,0
216,230,37.49,0
304,230,37.49,0
800,89.2,30.2388,0
800,89.2,30.2388,0
700,89.2,30.2388,0
800,84,30.24,0
225,375,127.125,0
225,375,127.125,0
550,375,139.125,0
225,375,139.125,0
225,375,139.125,0
100,375,139.125,0
550,375,139.875,0
225,375,172.5,0
1890,188,78.584,0
1890,180,78.66,0
5040,176,78.672,0
5040,168,78.624,0
600,250,122.75,0
600,250,122.75,0
3165,176,122.672,0
2340,250,193,0
4640,250,193,0
1000,176,156.992,0
4522,176,179.872,0
4522,176,179.872,0
2000,176,193.072,0
4640,176,193.072,0
700,95,44.84,0
2056,140,85.26,0
2056,140,85.26,0
2056,140,85.4,0
2056,140,85.4,0
6580,140,85.4,0
6580,140,85.4,0
6080,140,85.4,0
5564,140,85.4,0
100,650,128.05,0
100,650,128.05,0
100,650,128.05,0
100,650,213.85,0
4000,475,213.75,0
100000,400,198,0
70,500,137.5,0
70,500,137.5,0
200,450,137.7,0
200,450,137.7,0
10000,120,57.96,0
5000,130,77.74,0
5000,130,77.74,0
475,130,77.74,0
500,120,77.64,0
200,120,77.64,0
10000,120,77.64,0
500,32.5,14.3975,0
500,32.5,15.795,0
2000,32.5,15.795,0
1500,225,77.175,0
275,236,106.2,0
1100,198,106.326,0
6044,215,0,0
3678,440,209.44,0
3100,329,209.244,0
5000,215,144.91,0
5000,215,144.91,0
3200,325,221.975,0
5000,325,223.6,0
5000,325,223.6,0
5000,325,223.6,0
5000,325,223.6,0
150,281,223.395,0
150,281,223.395,0
150,281,223.395,0
150,281,223.395,0
5000,281,223.395,0
5000,281,223.395,0
5000,281,223.395,0
1600,281,223.395,0
1600,281,223.395,0
5000,281,223.395,0
5000,215,191.78,0
300,215,199.09,0
19708,153,89.046,0
100,320,80.64,0
4413,159,31.323,0
400,159,34.344,0
400,159,34.344,0
2200,159,34.821,0
100,690,273.93,0
100,690,273.93,0
270,235,88.83,0
5000,165,88.935,0
51975,62,20.212,0
99000,57,20.178,0
7425,63,25.767,0
249975,46,20.194,0
499950,42,20.202,0
999900,38.5,20.2125,0
500,125,57.375,0
500,125,58.875,0
500,125,59.25,0
500,62,39.618,0
1300,241,112.547,0
6500,241,112.547,0
5756,138,80.73,0
5756,138,80.73,0
30000,114,84.018,0
10000,149,112.495,0
30000,114,88.464,0
1125,138,111.918,0
6500,138,111.918,0
6500,138,111.918,0
6500,138,111.918,0
11525,138,112.47,0
1250,122,111.874,0
30000,122,112.484,0
4560,94,74.166,0
200,300,75.6,0
200,300,75.6,0
5031,151,83.05,0
5031,151,83.05,0
10062,139,83.122,0
10062,139,83.122,0
1100,318,255.99,0
1200,318,255.99,0
1100,318,255.99,0
1100,298,255.982,0
909,298,257.472,0
600,298,257.472,0
909,298,274.458,0
200,218,124.26,0
200,218,124.478,0
200,218,124.478,0
200,218,125.35,0
3320,209,124.146,0
3320,209,124.146,0
100,209,124.146,0
100,209,124.146,0
1400,209,124.146,0
100,198,124.344,0
1000,198,124.344,0
1000,198,124.542,0
1000,198,124.542,0
1000,198,125.334,0
2000,192,124.224,0
2000,192,124.224,0
56,563,150.321,0
56,530,150.52,0
504,375,150.375,0
100,290,80.04,0
100,399,77.406,0
200,399,97.755,0
1294,399,97.755,0
260,380,102.98,0
2000,380,102.98,0
500,375,103.125,0
2000,375,103.125,0
1000,369,102.951,0
2000,369,102.951,0
5000,356,102.884,0
5000,300,102.9,0
267,147,40.866,0
267,147,40.866,0
1000,193,55.584,0
400,144,43.776,0
1000,147,55.566,0
500,144,55.44,0
267,144,55.872,0
2500,147,40.866,0
1000,147,40.866,0
2500,147,40.866,0
2800,147,40.866,0
1000,147,40.866,0
1000,147,56.007,0
100,153,50.643,0
100,153,50.643,0
100,153,50.643,0
100,153,50.643,0
100,153,50.796,0
7800,87,82.737,0
1120,375,132,0
100,500,178.5,0
1000,375,139.5,0
500,375,160.125,0
2000,375,175.125,0
2500,375,176.25,0
5000,375,176.25,0
5000,375,176.25,0
2500,375,176.25,0
5000,375,176.25,0
5000,375,176.25,0
5000,375,178.125,0
5000,375,178.125,0
5000,375,178.125,0
5000,375,178.125,0
100,100,28,0
1000,155.2,51.3712,0
6000,112,72.016,0
100000,35,26.005,0
800,38.5,31.724,0
5000,38.5,31.724,0
10000,38.5,31.724,0
12000,38.5,32.9945,0
10000,38.5,34.727,0
100000,35,32.9,0
5000,35,32.9,0
50000,35,32.9,0
50000,35,32.97,0
50000,35,32.97,0
800,35,33.25,0
800,35,33.25,0
800,35,33.25,0
100,350,128.8,0
12000,184.8,54.8856,0
12000,184.8,55.0704,0
9809,184.8,66.8976,0
8753,113,50.624,0
8753,113,55.257,0
540,195,79.755,0
5040,140,63.14,0
1000,123,63.099,0
540,123,63.099,0
630,123,63.099,0
630,123,63.099,0
1000,123,79.335,0
1000,123,79.827,0
5000,94,63.074,0
50000,94,63.168,0
50000,94,63.168,0
5040,94,63.168,0
5000,94,63.168,0
38580,94,63.168,0
500,144,38.16,0
400,137.5,38.225,0
200,275,78.925,0
3500,275,78.925,0
100,150,51.75,0
100,150,51.75,0
800,225,78.975,0
200,225,78.975,0
3500,225,78.975,0
3500,225,78.975,0
200,225,78.975,0
200,225,78.975,0
3500,220,78.98,0
3500,220,78.98,0
500,110,51.7,0
500,110,51.81,0
500,110,53.13,0
500,110,53.13,0
5000,98,53.116,0
200,225,78.975,0
300,128,34.944,0
2000,128,38.272,0
300,128,38.272,0
2000,109,34.88,0
300,109,35.098,0
300,109.2,38.22,0
300,109.2,38.22,0
300,109,38.259,0
2000,109,38.259,0
300,109,38.259,0
300,109,38.259,0
300,109,38.259,0
2000,78,34.944,0
1200,78,35.1,0
1200,78,38.22,0
2000,78,38.22,0
1200,78,38.22,0
1200,78,38.22,0
125,363,161.535,0
150,363,161.535,0
125,363,161.535,0
120,225,80.325,0
100,500,53.5,0
125,375,53.25,0
151,375,53.25,0
100,375,53.625,0
130,300,53.4,0
82,300,53.7,0
250,265,63.335,0
1000,239,178.772,0
1000,239,178.772,0
1000,239,178.772,0
1872,120,112.8,0
125,1100,159.5,0
125,1100,159.5,0
37391,155.25,30.27375,0
25000,200,39.4,0
500,200,41.2,0
12160,155.3,33.0789,0
5000,150,33.15,0
5000,150,33.15,0
20000,150,33.15,0
40194,150,33.15,0
25000,150,39.45,0
625,150,41.1,0
37500,105,30.24,0
37500,105,30.24,0
33000,140,41.16,0
33000,105,41.16,0
25000,100,39.4,0
4680,81,74.358,0
89,350,134.4,0
89,350,139.3,0
630,290,134.56,0
630,290,139.2,0
100,341,76.043,0
200,321,76.077,0
200,321,89.559,0
200,260,76.18,0
2000,321,96.3,0
200,321,96.3,0
2000,260,89.7,0
800,275,96.25,0
200,275,96.25,0
200,275,96.25,0
200,260,96.2,0
2000,260,96.2,0
200,260,96.2,0
200,260,96.2,0
800,193,76.235,0
2000,193,89.745,0
800,193,96.307,0
2000,193,96.307,0
800,193,96.307,0
800,193,96.307,0
60,399,33.516,0
4000,386,139.346,0
86000,386,139.346,0
120000,386,140.504,0
120000,386,152.47,0
95257,386,152.47,0
74974,386,156.716,0
74984,362,165.072,0
66475,362,215.39,0
66475,362,221.182,0
70,360,107.64,0
3600,200,33.4,0
200,568,100.536,0
800,490,99.96,0
100,285,94.05,0
600,259,91.945,0
600,259,91.945,0
10000,350,125.65,0
1000,259,94.017,0
1200,250,94,0
800,250,94,0
50000,325,125.775,0
1500,259,100.233,0
1500,259,100.233,0
1524,259,100.233,0
1200,250,100.25,0
800,250,100.25,0
200,250,100.25,0
200,250,100.25,0
100000,300,125.1,0
100000,300,125.7,0
5000,400,172,0
5000,400,172,0
250,200,101,0
250,200,101,0
50000,131.1,72.7605,0
100000,126.6,72.6684,0
50000,131.1,100.947,0
100000,126.6,101.0268,0
150,315,97.65,0
350,315,97.65,0
500,275,88,0
100000,275,88,0
500,275,92.95,0
100,250,93,0
200000,225,87.975,0
100000,175,93.1,0
40000,175,97.825,0
200000,140,93.1,0
250,198,57.42,0
250,198,57.42,0
1250,205,63.14,0
1250,205,63.14,0
1600,205,63.14,0
5000,410,126.69,0
4999,495,173.25,0
4999,495,173.25,0
4999,495,173.25,0
10000,346.3,126.7458,0
1000,198,79.2,0
500,198,80.19,0
500,198,80.19,0
1869,198,80.19,0
5000,179,80.192,0
5000,179,80.192,0
1869,179,80.192,0
1869,179,80.192,0
10000,346.3,173.15,0
500,327,98.1,0
5000,247,74.1,0
530,327,124.26,0
530,327,124.26,0
105,327,124.26,0
150,327,124.26,0
5000,247,98.306,0
5000,247,98.306,0
5000,247,98.306,0
100,412,129.368,0
110,412,129.368,0
5000,304,129.504,0
1020,680,291.04,0
1000,577.68,277.2864,0
140,324,102.384,0
1000,296,102.416,0
8849,295,102.66,0
8849,295,102.66,0
10000,257,102.543,0
200,278,112.034,0
10000,191,81.175,0
420,255,111.945,0
420,245,117.6,0
1000,220,117.7,0
10000,180,117.72,0
4999,480,33.6,0
4999,480,33.6,0
10000,281,33.72,0
5200,97,28.615,0
5200,97,29.003,0
1600,120,36,0
1600,120,36.24,0
5000,395,126.795,0
4999,480,172.8,0
10000,281,126.731,0
52,6,3.726,0
800,60,38.04,0
800,60,38.04,0
120,5.8,3.7236,0
1000,225,99.45,0
330,183,99.369,0
15000,145,89.175,0
10000,159,99.375,0
12983,145,93.96,0
100000,145,95.265,0
1000,183,120.414,0
5000,145,95.41,0
280,145,97.585,0
72626,145,97.585,0
330,145,97.585,0
50000,145,99.47,0
100,478,76.958,0
1000,950,448.4,0
1000,627.5,448.6625,0
4998,316,124.82,0
9996,299,124.683,0
49980,275,124.575,0
100002,239,124.758,0
500010,226,124.752,0
5000,460,126.5,0
90,480,138.72,0
1600,225,65.925,0
2000,189,65.205,0
1000,189,65.961,0
20000,253,126.5,0
100000,175,101.15,0
2000,94,33.652,0
16771,136,79.56,0
19156,125,74.75,0
20000,125,74.75,0
17498,125,75.625,0
17498,125,75.625,0
22500,125,75.625,0
16875,125,77.375,0
10875,125,80,0
125,125,80,0
17498,125,80.125,0
17498,125,80.25,0
13054,125,80.25,0
13054,125,80.25,0
21266,125,80.25,0
15477,125,98.25,0
15477,125,101.75,0
125,125,101.875,0
156,310,63.24,0
55,300,80.1,0
14250,195,58.305,0
1425,195,60.84,0
14250,195,61.23,0
20000,150,47.7,0
20000,150,58.2,0
250,193.5,126.549,0
260,193.5,126.549,0
250,187,122.485,0
650,187,125.851,0
15000,164,85.28,0
126,150,82.65,0
60,148,85.248,0
1008,164,106.436,0
126,150,103.5,0
60,148,103.452,0
150,310,59.83,0
150,211,51.273,0
150,211,51.273,0
200,211,51.273,0
200,211,51.273,0
150,211,51.273,0
200,211,51.273,0
200,211,51.273,0
300,159,51.198,0
300,159,51.198,0
300,159,51.198,0
1200,121,51.304,0
1200,121,51.304,0
1200,121,51.304,0
250,183,66.612,0
30072,199,87.361,0
30072,199,87.361,0
504,370,172.05,0
10080,181.3,135.975,0
99960,139.3,104.475,0
99960,205,171.995,0
20160,199,172.334,0
100128,199,172.334,0
1000,152,75.696,0
847,152,75.696,0
847,152,75.696,0
1000,152,80.256,0
1000,152,81.016,0
1000,152,81.776,0
1000,152,81.776,0
847,152,81.776,0
847,152,81.776,0
847,152,81.776,0
2100,152,81.776,0
847,152,81.776,0
847,152,81.928,0
595,234,66.456,0
100,220,66.22,0
10000,107,48.15,0
1000,141,66.27,0
200,225,70.875,0
200,210,66.36,0
300,225,95.85,0
300,225,95.85,0
200,225,95.85,0
100,120,51.48,0
300,225,96.75,0
300,225,96.75,0
100,120,52.44,0
50000,100.6,52.312,0
10060,120,63.36,0
100000,98,52.332,0
1000,120,64.68,0
1000,120,64.68,0
10000,90,49.05,0
10000,90,49.05,0
1000,120,65.88,0
2755,120,65.88,0
4450,120,65.88,0
2755,120,66.36,0
6000,120,66.36,0
1000,120,66.36,0
150,120,66.36,0
250000,91.8,52.326,0
3000,90,51.39,0
3000,90,52.47,0
50000,83,48.97,0
50000,83,48.97,0
100000,74,48.988,0
100000,74,48.988,0
500,90,64.62,0
500000,58,49.01,0
500000,58,49.01,0
500,190,88.16,0
500,190,88.35,0
2016,23.7,21.6855,0
2016,23.7,21.6855,0
404461,23.7,21.6855,0
10537,23.7,21.6855,0
15120,26.7,25.9257,0
9450,23.7,24.1266,0
1800,450,76.5,0
1800,450,76.5,0
1800,450,76.5,0
240,325,76.375,0
240,325,76.375,0
50000,195,76.245,0
200,225,70.65,0
200,225,70.65,0
200,225,70.65,0
200,218,70.632,0
200,218,70.632,0
200,218,70.85,0
100,215,89.225,0
100,215,94.385,0
150,370,147.26,0
350,274,63.842,0
300,150,81.9,0
100,233,92.967,0
170100,61,59.78,0
171056,61,59.78,0
100000,61,59.902,0
5000,61,59.902,0
5000,61,59.902,0
200,449,210.581,0
100,425,205.7,0
100,425,205.7,0
200,210,46.2,0
200,210.6,48.438,0
200,210,48.51,0
200,210,98.07,0
200,210,98.07,0
200,210,98.07,0
1000,210,98.28,0
1000,210,98.28,0
2520,508.2,296.7888,0
1214,508.2,296.7888,0
1214,508.2,296.7888,0
1268,508.2,296.7888,0
1232,491,296.564,0
100,312,43.056,0
100,312,43.056,0
100,312,43.056,0
300,260,43.16,0
300,260,43.16,0
300,260,43.16,0
600,247,42.978,0
600,247,42.978,0
600,247,42.978,0
1000,240,43.2,0
1000,240,43.2,0
1000,220,43.12,0
1000,220,43.12,0
100,170,58.31,0
100,170,58.31,0
100,170,58.31,0
100,170,71.57,0
300,135,58.32,0
300,135,58.32,0
300,135,58.32,0
300,135,71.685,0
10640,306,156.366,0
10640,306,156.366,0
10080,306,156.366,0
458,306,169.218,0
7019,306,169.524,0
14400,306,172.278,0
7499,289,206.346,0
5072,289,206.346,0
5072,289,212.704,0
7140,289,214.727,0
275,220,33.88,0
1100,199,33.83,0
2000,151,28.086,0
508,147,28.812,0
5225,147,33.81,0
275,220,71.28,0
1029,275,93.5,0
1100,199,71.242,0
100000,200,93.4,0
5000,147,71.295,0
5225,147,71.295,0
1100,147,72.177,0
1100,147,72.177,0
1100,147,72.177,0
1029,275,137.225,0
5047,275,137.225,0
10045,275,137.225,0
147,275,137.225,0
147,275,137.225,0
90,275,137.225,0
275,147,73.794,0
275,147,73.794,0
4950,147,73.794,0
4950,147,73.794,0
4950,147,73.794,0
4950,147,78.939,0
1029,254,137.16,0
1000,254,137.16,0
1029,254,137.16,0
100000,265,144.955,0
100000,265,144.955,0
500,265,144.955,0
100000,200,109.6,0
5225,105,73.815,0
5225,105,73.815,0
100000,105,73.815,0
100000,105,73.815,0
100000,105,73.815,0
100000,105,75.6,0
10000,200,145,0
100000,200,145,0
100000,200,145,0
100000,105,78.96,0
15875,105,79.065,0
500,1200,229.2,0
500,1200,229.2,0
100,453,162.627,0
100,453,162.627,0
100,385,147.455,0
100,399,161.595,0
100,399,162.792,0
100,399,167.181,0
100,385,161.315,0
1000,362,162.9,0
1000,362,162.9,0
1000,362,162.9,0
300,279,147.312,0
5000,296,162.8,0
5100,296,162.8,0
300,290,161.53,0
5100,216,120.528,0
1200,290,162.69,0
300,290,162.69,0
300,290,167.04,0
300,290,167.04,0
300,279,161.541,0
5100,220.6,60.8856,0
75,220,60.94,0
75,220,60.94,0
100,220,60.94,0
100,220,60.94,0
200,220,61.82,0
200,220,61.82,0
75,220,61.82,0
5000,174,60.9,0
5000,174,60.9,0
100,400,255.2,0
56,305,195.81,0
100,395,255.17,0
150,1225,186.2,0
150,975,186.225,0
10000,200,97.8,0
10000,200,97.8,0
10000,200,101.2,0
10000,200,101.2,0
10000,200,101.2,0
1472,195,121.875,0
1472,195,121.875,0
1472,195,121.875,0
1472,195,121.875,0
4182,195,121.875,0
200,421,106.934,0
200,421,106.934,0
100,421,114.512,0
400,407,114.774,0
400,407,114.774,0
200,385,114.345,0
60,453,147.225,0
140,275,104.225,0
1000,350,129.85,0
990,350,129.85,0
990,350,129.85,0
990,350,138.95,0
330,350,138.95,0
3000,285,129.96,0
3300,285,129.96,0
3300,285,129.96,0
3300,285,138.795,0
625,319,121.858,0
625,300,152.1,0
500,75,30.375,0
500,75,30.375,0
2000,75,30.375,0
500,75,30.375,0
2000,75,30.375,0
12632,75,30.375,0
500,300,122.4,0
500,300,122.4,0
1000,75,31.35,0
125,300,126.3,0
1000,300,126.3,0
900,300,126.3,0
12632,75,32.55,0
750,75,32.625,0
12632,75,33.3,0
12632,75,33.3,0
12000,75,33.3,0
12000,75,33.3,0
12632,75,33.3,0
30000,75,36.525,0
750,75,36.525,0
500,75,42.3,0
1000,75,42.3,0
6390,75,42.525,0
5000,75,42.525,0
5000,75,42.525,0
5000,75,42.525,0
15000,330,128.04,0
10000,330,128.04,0
25000,290,128.18,0
100,375,169.875,0
100,375,169.875,0
300,370,170.2,0
300,370,170.2,0
10000,365,170.09,0
10000,365,170.09,0
15000,330,169.95,0
10000,330,169.95,0
25000,290,169.94,0
1399,100,32.1,0
1399,100,32.1,0
1400,80,32.16,0
1400,80,32.16,0
2800,74,32.19,0
4862,450,250.2,0
7800,385,239.855,0
19600,385,249.865,0
4862,385,249.865,0
